0.0199002,-199.97436158183328,-0.13080825595271092,-166.44304643233571,-0.13080825595271092,0.13080825595271092,0.001569699071432531,-33.529745450426077,159.87860539125353,-3.1812603364056953,-0.038175124036868339,200,0.13080825595271092,0
0.019900399999999999,-199.94680014221959,-0.27142784581837892,-159.89142741254321,-0.27142784581837892,0.27142784581837892,0.0032571341498205471,-40.052115595526573,159.87471469600993,-3.040595103928053,-0.036487141247136631,200,0.27142784581837892,0
0.019900599999999997,-199.91542393188556,-0.43151055160432394,-159.9210244152367,-0.43151055160432394,0.43151055160432394,0.0051781266192518875,-39.989221390029599,159.87101405349443,-2.8804755310132122,-0.034565706372158542,200,0.43151055160432394,0
0.0199008,-199.88409706796037,-0.59134148999809621,-159.95076899094829,-0.59134148999809621,0.59134148999809621,0.0070960978799771545,-39.926231979132098,159.86751340057918,-2.7206118058765139,-0.032647341670518165,200,0.59134148999809621,0
0.019900999999999999,-199.85281962489771,-0.75092028113417686,-159.98066074070343,-0.75092028113417686,0.75092028113417686,0.0090110433736101218,-39.863147840820659,159.86421241722107,-2.5610043016590507,-0.030732051619908607,200,0.75092028113417686,0
0.019901200000000001,-199.82159167677656,-0.91024654705833297,-160.01069926546015,-0.91024654705833297,0.91024654705833297,0.010922958564699995,-39.799969452751697,159.86111078291171,-2.4016533895814667,-0.028819840674977601,200,0.91024654705833297,0
0.0199014,-199.79041329730165,-1.0693199117262953,-160.04088416611089,-1.0693199117262953,1.0693199117262953,0.012831838940715544,-39.736697292250028,159.85820817667988,-2.2425594389453281,-0.026910713267343934,200,1.0693199117262953,0
0.019901599999999998,-199.75928455980352,-1.2281400010024262,-160.07121504348487,-1.2281400010024262,1.2281400010024262,0.014737680012029113,-39.67333183630663,159.85550427709401,-2.0837228171345075,-0.025004673805614087,200,1.2281400010024262,0
0.019901800000000001,-199.72820553723895,-1.3867064426583822,-160.10169149835011,-1.3867064426583822,1.3867064426583822,0.016640477311900586,-39.609873561576933,159.85299876226446,-1.9251438896165678,-0.023101726675398809,200,1.3867064426583822,0
0.019902,-199.69717630219114,-1.5450188663717668,-160.13231313141549,-1.5450188663717668,1.5450188663717668,0.018540226396461201,-39.546322944379199,159.85069130984596,-1.7668230199441604,-0.021201876239329922,200,1.5450188663717668,0
0.019902199999999998,-199.66619692686993,-1.7030769037247795,-160.16307954333288,-1.7030769037247795,1.7030769037247795,0.020436922844697353,-39.482680460692336,159.84858159703992,-1.6087605697564238,-0.01930512683707708,200,1.7030769037247795,0
0.019902400000000001,-199.63526748311224,-1.8608801882028534,-160.19399033469935,-1.8608801882028534,1.8608801882028534,0.022330562258434241,-39.418946586154448,159.84666930059697,-1.450956898780396,-0.017411482785364751,200,1.8608801882028534,0
0.019902599999999999,-199.60438804238211,-2.0184283551932891,-160.22504510605916,-2.0184283551932891,2.0184283551932891,0.02422114026231947,-39.355121796060644,159.84495409681927,-1.2934123648324314,-0.015520948377989181,200,2.0184283551932891,0
0.019902799999999998,-199.57355867577115,-2.1757210419838793,-160.25624345790587,-2.1757210419838793,2.1757210419838793,0.026108652503806552,-39.291206565361477,159.84343566156286,-1.1361273238196237,-0.013633527885835481,200,2.1757210419838793,0
0.019903000000000001,-199.54277945399875,-2.3327578877615278,-160.28758499068456,-2.3327578877615278,2.3327578877615278,0.027993094653138335,-39.227201368661042,159.8421136702402,-0.97910212974123478,-0.011749225556894814,200,2.3327578877615278,0
0.019903199999999999,-199.51205044741226,-2.4895385336108573,-160.31906930479374,-2.4895385336108573,2.4895385336108573,0.029874462403330287,-39.163106680215208,159.84098779782229,-0.82233713469013781,-0.0098680456162816496,200,2.4895385336108573,0
0.019903399999999998,-199.48137172598749,-2.6460626225128139,-160.35069600058759,-2.6460626225128139,2.6460626225128139,0.031752751470153766,-39.098922973929746,159.84005771884134,-0.6658326888542625,-0.0079899922662511474,200,2.6460626225128139,0
0.0199036,-199.45074335932873,-2.8023297993432648,-160.382464678378,-2.8023297993432648,2.8023297993432648,0.03362795759211918,-39.034650723358624,159.83932310739294,-0.50958914051804349,-0.0061150696862165149,200,2.8023297993432648,0
